,Max Velocity,Avg Velocity,Avg Altitude Drop
907,140.0,117.81,4731930.75
908,158.0,130.66,2392160.11
909,122.0,81.41,1221014.68
910,168.0,123.79,4329431.98
911,213.0,145.59,2112256.73
912,199.0,143.36,2062057.81
913,141.0,101.1,1528362.02
914,98.0,90.0,1416349.54
915,126.0,105.54,1093405.45
916,176.0,136.67,4869533.78
917,124.0,88.72,648594.07
918,157.0,139.14,4888217.8
919,218.0,140.65,2423454.38
920,156.0,105.5,1513710.76
921,134.0,106.47,1025115.84
922,151.0,103.66,1535388.55
923,210.0,154.86,1870450.39
924,129.0,106.61,1151209.8
925,198.0,161.69,2644674.95
926,150.0,124.92,4836753.83
927,163.0,96.03,950864.89
928,148.0,123.41,3654562.52
929,156.0,102.83,1458543.74
930,236.0,173.95,1685195.66
931,161.0,112.22,1077275.74
932,155.0,101.39,1563671.77
933,129.0,101.82,1079420.86
934,147.0,124.48,1309376.91
935,161.0,141.15,6355547.48
936,215.0,163.53,2121750.08
937,156.0,149.44,5309147.62
938,135.0,92.95,734162.75
939,139.0,101.35,1079522.24
940,251.0,177.03,2267305.82
941,200.0,138.78,2353390.31
942,155.0,111.0,1205962.47
943,163.0,111.08,1532317.35
944,215.0,149.71,3104787.37
945,129.0,94.25,775907.91
946,68.0,51.36,960872.76
947,147.0,136.87,5624060.65
948,214.0,152.94,2942851.18
949,133.0,107.6,1162768.32
950,160.0,141.06,2497006.07
951,141.0,114.89,4902775.75
952,146.0,126.81,5532371.43
953,154.0,114.04,1608590.06
954,78.0,67.81,1207419.6
955,150.0,112.91,1320674.86
956,249.0,181.52,2447026.57
957,156.0,109.39,1806676.83
958,140.0,102.83,896141.66
959,248.0,170.93,2286590.98
960,118.0,96.83,1626291.13
961,204.0,164.36,2747359.48
962,141.0,111.66,2112843.58
963,135.0,99.24,711901.37
964,154.0,108.61,1827334.72
965,172.0,129.09,4908920.33
966,127.0,121.6,26509211.3
967,226.0,157.64,3085869.08
968,168.0,145.3,3848736.42
969,212.0,164.98,2632490.66
970,136.0,124.22,5783585.78
971,146.0,131.83,5664384.34
972,127.0,109.31,4843448.07
973,167.0,140.64,6833028.21
974,189.0,159.45,2590939.43
975,207.0,145.07,2283494.18
976,166.0,103.06,535686.97
977,149.0,102.79,2309972.88
978,143.0,121.59,2763720.22
979,143.0,111.25,1468349.91
980,233.0,172.36,2242357.58
981,155.0,119.19,4562880.51
982,146.0,101.63,838069.45
983,167.0,123.67,1626706.02
984,156.0,107.86,2110590.98
985,206.0,165.29,3258264.3
986,137.0,101.7,1455622.68
987,138.0,97.37,662184.59
988,144.0,119.79,5224357.19
989,144.0,110.17,1079466.71
990,157.0,113.99,2776912.15
991,101.0,83.37,3165671.3
992,69.0,49.03,7778784.43
993,91.0,85.2,13613409.75
994,162.0,134.21,5139371.72
995,144.0,99.83,832513.97
996,235.0,178.98,2579501.3
997,142.0,132.45,5821363.04
998,191.0,153.94,2468063.27
999,185.0,141.19,3515638.5
1000,102.0,72.79,1085113.35
1001,133.0,124.96,6101906.6
1002,150.0,110.65,804667.68
1003,135.0,105.62,1111084.84
1004,142.0,107.18,2702462.13
1005,244.0,165.94,2190772.56
1006,138.0,109.88,1161263.75
1007,212.0,156.43,2823398.37
1008,140.0,97.83,966177.65
1009,216.0,164.71,2984752.35
1010,78.0,62.36,1006951.77
1011,234.0,170.73,2108550.97
1012,103.0,99.27,6186785.56
1013,95.0,80.02,4972183.48
1014,138.0,105.47,797286.03
1015,186.0,165.76,6648506.95
1016,140.0,111.09,1194713.68
1017,173.0,128.01,1061582.94
1018,134.0,109.84,1569074.44
1019,60.0,58.83,23405772.25
1020,161.0,142.6,5980876.17
1021,197.0,143.22,3701642.11
1022,129.0,93.29,1208899.67
1023,139.0,104.18,1123550.35
1024,65.0,64.83,23501089.58
1025,159.0,104.93,1227864.04
1026,92.0,92.0,8070033.71
1027,186.0,128.71,4872224.69
1028,213.0,149.31,2526276.15
1029,142.0,110.41,1247885.04
1030,76.0,76.0,20233719.79
1031,112.0,105.71,10117880.96
1032,137.0,102.24,691135.06
1033,147.0,114.98,4899460.69
1034,199.0,151.04,2902730.03
1035,245.0,175.49,2661801.79
1036,109.0,83.59,3314124.63
1037,76.0,61.43,1619661.29
1038,160.0,107.35,772340.71
1039,135.0,96.21,1615758.37
1040,149.0,129.67,1780086.89
1041,193.0,155.27,2869225.78
1042,80.0,74.94,16878083.12
1043,139.0,96.69,1163567.0
1044,209.0,152.87,2639594.79
1045,204.0,130.34,2504355.1
1046,150.0,140.15,7203938.48
1047,157.0,114.0,1238108.79
1048,68.0,61.92,4579454.98
1049,135.0,101.11,1094527.6
1050,163.0,130.85,2472243.37
1051,156.0,108.14,2333646.69
1052,236.0,151.98,2633408.15
1053,154.0,113.16,1218468.61
1054,134.0,127.21,20719370.64
1055,161.0,111.84,1075957.54
1056,202.0,158.68,3230851.66
1057,212.0,147.65,3637739.39
1058,145.0,103.55,928815.06
1059,211.0,155.48,3280178.06
1060,147.0,120.99,1709735.18
1061,207.0,149.76,2761458.2
1062,141.0,104.22,2711283.8
1063,135.0,104.32,1232144.8
1064,142.0,114.05,4809346.18
1065,169.0,93.97,893930.31
1066,156.0,106.97,1402445.66
1067,224.0,145.73,3731056.48
1068,189.0,123.8,4998318.98
1069,193.0,154.52,2079642.24
1070,189.0,146.84,2870008.84
1071,150.0,110.65,2986997.65
1072,146.0,112.95,1364022.27
1073,200.0,144.91,2532688.74
1074,135.0,99.64,1447008.6
1075,155.0,113.97,3027864.39
1076,195.0,131.27,3299714.13
1077,218.0,169.04,2702877.15
1078,185.0,142.17,3006344.83
1079,153.0,113.5,2835544.15
1080,147.0,101.03,1405975.73
1081,53.0,39.59,2129259.29
1082,198.0,150.47,3429704.98
1083,150.0,114.07,1402272.99
1084,151.0,98.63,2599627.25
1085,245.0,176.47,2580460.35
1086,147.0,105.56,937072.06
1087,30.0,29.24,10340641.41
1088,122.0,92.32,1261249.77
1089,208.0,150.0,3004680.33
1090,141.0,106.99,920742.47
1091,234.0,166.87,2898284.59
1092,209.0,164.16,2670642.53
1093,226.0,166.8,2650489.87
1094,146.0,104.53,948621.12
1095,199.0,148.38,2885249.33
1096,185.0,132.35,5510210.25
1097,236.0,156.2,3526995.2
1098,145.0,107.99,3034255.75
1099,150.0,106.0,1081499.85
1100,195.0,148.06,3456549.03
1101,140.0,104.81,1232844.78
1102,72.0,68.57,5250541.88
1103,204.0,153.97,2988638.15
1104,145.0,112.56,4764875.16
1105,153.0,108.34,1090700.54
1106,209.0,159.63,2997111.32
1107,166.0,120.98,5183451.39
1108,217.0,151.74,3222133.88
1109,36.0,28.82,3030988.56
1110,158.0,125.32,5468706.36
1111,158.0,118.61,1702914.69
1112,69.0,67.74,13327442.3
1113,131.0,100.83,1047899.09
1114,214.0,143.14,3073386.63
1115,196.0,148.89,2331081.12
1116,133.0,102.34,2000367.19
1117,68.0,52.65,2200727.25
1118,150.0,106.43,961707.36
1119,166.0,133.75,2176719.58
1120,163.0,126.27,2738188.64
1121,146.0,105.06,1269347.23
1122,131.0,96.35,1073461.22
1123,138.0,105.26,1046420.31
1124,191.0,148.37,3575251.99
1125,149.0,113.37,1365599.54
1126,144.0,106.18,1373407.04
1127,213.0,156.89,3949402.05
1128,211.0,155.45,3287280.01
1129,210.0,152.05,3189506.89
1130,127.0,103.25,1072281.29
1131,170.0,165.32,14237546.95
1132,141.0,113.5,1393366.91
1133,154.0,107.84,2529202.15
1134,47.0,38.04,3409170.9
1135,131.0,101.3,1395718.64
1136,202.0,148.27,3175346.88
1137,54.0,50.64,3655844.64
1138,217.0,154.82,3178912.93
1139,223.0,169.7,2462058.2
1140,185.0,117.42,1018674.2
1141,139.0,98.98,1317610.64
1142,218.0,162.96,2682986.83
1143,137.0,93.94,2295047.96
1144,164.0,122.96,5658153.3
1145,144.0,105.03,1079248.38
1146,121.0,96.8,1357259.94
1147,245.0,142.95,3381477.28
1148,148.0,99.92,1182914.23
1149,140.0,110.44,1239964.53
1150,177.0,125.47,5795914.13
1151,34.0,33.85,24521389.92
1152,150.0,104.82,2397896.03
1153,49.0,39.04,13866294.17
1154,58.0,51.02,7593945.83
1155,199.0,135.66,3325198.45
1156,128.0,96.86,1179704.16
1157,221.0,166.8,2712421.19
1158,207.0,145.95,2939467.6
1159,149.0,106.38,1282912.74
1160,150.0,108.9,1402156.49
1161,208.0,157.96,2613706.09
1162,123.0,96.81,2493170.36
1163,214.0,146.05,3699755.32
1164,242.0,168.05,3355894.17
1165,231.0,162.91,3224693.54
1166,77.0,62.87,4542079.55
1167,120.0,92.49,1946072.58
1168,118.0,79.82,1747034.46
1169,135.0,107.47,2813453.46
1170,217.0,158.28,4098646.23
1171,76.0,60.58,3270822.68
1172,161.0,118.48,1421804.64
1173,146.0,108.5,3088377.03
1174,170.0,139.54,2847755.93
1175,239.0,161.22,2801902.46
1176,133.0,101.38,7224068.24
1177,164.0,108.48,1472808.64
1178,204.0,148.64,2989135.01
1179,153.0,109.54,2693577.87
1180,133.0,98.79,1269501.62
1181,72.0,62.19,2742059.24
1182,221.0,171.41,3140696.36
1183,161.0,109.43,1493266.93
1184,240.0,179.98,2619216.68
1185,249.0,170.18,2874983.42
1186,131.0,126.14,11707125.11
1187,144.0,110.89,1491867.05
1188,132.0,95.61,1824367.69
1189,146.0,132.76,15639170.19
1190,165.0,111.65,1543693.86
1191,127.0,109.16,1924239.02
1192,44.0,33.6,21936558.47
1193,163.0,123.68,1444940.46
1194,52.0,46.57,2941838.09
1195,199.0,151.84,3664112.08
1196,49.0,46.85,3881449.94
1197,161.0,101.04,1354056.84
1198,147.0,113.58,1413347.63
1199,158.0,116.46,1491721.01
1200,245.0,168.25,3097902.33
1201,149.0,104.95,1057537.89
1202,156.0,99.13,1373921.31
1203,148.0,117.61,1800719.27
1204,211.0,155.2,3059151.89
1205,175.0,113.89,1024801.25
1206,61.0,53.47,1137902.83
1207,175.0,144.23,4585783.26
1208,73.0,70.74,6200443.59
1209,204.0,160.54,3603969.32
1210,158.0,98.76,1369794.6
1211,204.0,159.97,3773698.88
1212,151.0,111.28,1389236.84
1213,170.0,116.38,1351974.02
1214,162.0,119.18,3963271.56
1215,180.0,138.68,2810127.45
1216,120.0,85.63,2679856.46
1217,89.0,81.5,5628537.2
1218,154.0,114.6,1238201.46
1219,151.0,95.93,1343305.29
1220,160.0,123.43,2143896.12
1221,146.0,108.52,1345580.89
1222,66.0,42.79,5469309.45
1223,137.0,101.95,2692176.52
1224,148.0,109.95,1374831.15
1225,139.0,101.73,1018630.38
1226,12.0,3.22,8505575.35
1227,105.0,96.86,3957269.98
1228,72.0,61.04,14180720.79
1229,187.0,141.56,3440597.16
1230,156.0,110.09,1222864.04
1231,184.0,125.94,6320274.63
1232,48.0,40.88,2420776.83
1233,173.0,132.62,2895492.61
1234,182.0,130.38,2426274.68
1235,174.0,125.48,5610899.67
1236,231.0,171.64,2903572.48
1237,139.0,107.14,3393225.17
1238,165.0,118.51,1285441.43
1239,141.0,113.54,5628132.74
1240,65.0,63.65,17166962.3
1241,108.0,76.45,1597996.79
1242,156.0,109.18,3068727.01
1243,154.0,102.71,1242589.86
1244,103.0,94.69,8196273.69
1245,157.0,106.38,1552485.66
1246,100.0,84.82,4419748.86
1247,155.0,107.45,1109900.29
1248,159.0,122.37,1383873.91
1249,175.0,146.51,3763474.91
1250,132.0,98.69,1283716.0
1251,170.0,102.74,2494574.03
1252,140.0,117.84,1694773.38
1253,161.0,126.21,6206097.34
1254,159.0,90.12,1140578.7
1255,160.0,92.6,1334708.44
1256,214.0,159.22,2746268.2
1257,62.0,49.21,10258301.56
1258,167.0,126.61,1247788.08
1259,72.0,67.82,6239269.55
1260,212.0,160.18,4724886.65
1261,148.0,107.24,1356570.19
1262,211.0,157.75,2137018.15
1263,172.0,129.57,3372637.28
1264,152.0,111.52,1721141.06
1265,90.0,74.47,4681850.19
1266,187.0,143.91,3347004.91
1267,146.0,105.96,1113525.21
1268,151.0,108.72,3008298.2
1269,188.0,149.77,4348384.51
1270,154.0,101.32,1539784.48
1271,87.0,87.0,29386447.5
1272,210.0,160.0,3298704.43
1273,161.0,106.98,1714482.62
1274,221.0,165.99,3842052.43
1275,200.0,140.68,3723454.39
1276,143.0,108.16,1217326.53
1277,42.0,42.0,32203948.73
1278,189.0,150.5,3138386.95
1279,52.0,49.84,6953919.37
1280,228.0,161.89,3169482.67
1281,207.0,145.76,3553193.23
1282,134.0,93.51,1025645.27
1283,150.0,123.68,2185071.74
1284,211.0,148.51,3183001.18
1285,115.0,84.95,1231137.18
1286,51.0,44.47,4824872.2
1287,136.0,105.27,1423830.69
1288,154.0,134.64,4157603.8
1289,159.0,123.34,1448942.38
1290,130.0,97.82,1054394.33
1291,108.0,88.19,1982218.8
1292,225.0,165.58,3325173.23
1293,175.0,136.06,7184696.82
1294,234.0,166.59,2809539.45
1295,150.0,102.55,1276868.56
1296,164.0,133.02,7663380.55
1297,148.0,103.02,2573524.27
1298,111.0,89.74,1624096.71
1299,132.0,120.41,6112176.9
1300,224.0,165.23,3437544.1
1301,132.0,89.92,2111694.04
1302,141.0,104.85,1300290.35
1303,128.0,102.59,2529091.65
1304,227.0,159.41,2991708.74
1305,147.0,97.34,2263420.67
1306,199.0,141.28,4586947.9
1307,94.0,79.95,1563533.22
1308,145.0,97.2,1149092.61
1309,163.0,117.29,2507147.12
1310,150.0,96.42,2139514.86
1311,216.0,163.14,3339930.22
1312,157.0,110.95,1330311.57
1313,134.0,89.39,2026035.48
1314,135.0,92.91,1181540.21
1315,116.0,100.42,2063989.68
1316,231.0,156.44,2902398.68
1317,189.0,136.18,4356697.18
1318,118.0,93.03,2116631.15
1319,200.0,159.32,2980138.7
1320,129.0,98.36,1461756.49
1321,146.0,104.6,2352836.47
1322,130.0,86.39,1289471.06
1323,246.0,174.05,3313923.57
1324,160.0,131.28,6814571.02
1325,104.0,95.94,11872330.23
1326,145.0,93.07,2218231.8
1327,136.0,100.78,1311814.35
1328,153.0,102.15,1268525.7
1329,203.0,164.63,2887173.85
1330,107.0,77.81,3554057.81
1331,219.0,191.28,3273891.03
1332,143.0,101.9,1377107.17
1333,197.0,152.77,3986332.8
1334,206.0,157.3,4122465.33
1335,235.0,151.11,4172025.52
1336,139.0,102.88,1915088.72
1337,154.0,102.72,1616919.93
1338,73.0,70.22,20661857.17
1339,193.0,142.19,3353699.96
1340,156.0,105.41,2550503.35
1341,73.0,56.94,3296418.86
1342,230.0,172.83,3214463.51
1343,133.0,107.23,1529563.35
1344,184.0,139.87,3062091.74
1345,169.0,109.5,1365133.88
1346,235.0,172.83,2655729.06
1347,55.0,55.0,37446073.6
1348,138.0,100.85,1414477.77
1349,140.0,109.88,5858976.09
1350,92.0,84.28,4519253.86
1351,133.0,101.63,1207643.14
1352,237.0,166.18,2914211.65
1353,74.0,65.37,19786259.74
1354,132.0,98.1,1414708.33
1355,152.0,91.03,1380211.21
1356,190.0,155.32,4011541.17
1357,40.0,37.38,4144145.11
1358,149.0,101.56,1176554.72
1359,97.0,63.92,31473246.67
1360,205.0,160.42,3500169.31
1361,240.0,172.48,3233986.28
1362,126.0,84.87,1134483.37
1363,180.0,171.0,6770903.05
1364,242.0,172.52,3833091.25
1365,111.0,88.0,1658718.31
1366,148.0,98.8,1112434.06
1367,175.0,157.73,3559290.1
1368,242.0,175.01,3258286.06
1369,147.0,101.13,1123042.76
1370,186.0,145.32,3980441.2
1371,152.0,98.43,3033568.83
1372,142.0,103.31,1506158.59
1373,141.0,99.69,1126941.55
1374,213.0,145.92,3144055.43
1375,234.0,164.24,2908991.17
1376,148.0,103.36,2909843.94
1377,196.0,157.63,3922620.83
1378,199.0,152.57,5740761.79
1379,127.0,97.99,965868.48
1380,159.0,121.7,1166454.5
1381,142.0,109.36,1623619.86
1382,149.0,118.69,8052108.06
1383,131.0,98.29,1060742.16
1384,182.0,129.73,7041845.35
1385,202.0,151.64,3915257.02
1386,209.0,155.28,4309767.08
1387,139.0,96.6,2503262.68
1388,179.0,129.85,7056657.44
1389,123.0,101.6,1566397.7
1390,128.0,94.9,970343.15
1391,197.0,147.96,5333309.25
1392,126.0,90.62,2176068.96
1393,201.0,146.6,4060491.92
1394,161.0,103.73,1154975.25
1395,219.0,159.72,3685918.34
1396,128.0,92.24,2285749.17
1397,157.0,129.37,2400438.18
1398,182.0,90.17,1440360.33
1399,164.0,127.12,3295462.1
1400,144.0,117.73,6648626.44
1401,187.0,145.36,3925675.97
1402,144.0,92.41,2351592.68
1403,147.0,103.39,1163493.48
1404,186.0,153.13,2937028.19
1405,195.0,155.57,3516911.62
1406,143.0,103.85,1552123.65
1407,149.0,99.91,2404712.96
1408,168.0,98.01,1281936.76
1409,127.0,98.51,2337571.73
1410,144.0,101.12,2454663.38
1411,178.0,142.89,4443575.27
1412,152.0,102.17,1141420.74
1413,93.0,78.44,7617729.79
1414,181.0,139.72,5504661.22
1415,144.0,100.12,2346082.72
1416,197.0,137.91,4360406.08
1417,96.0,72.25,1504284.84
1418,161.0,103.57,927793.96
1419,166.0,127.38,3723067.63
1420,150.0,107.41,2692500.22
1421,143.0,104.63,1361511.29
1422,215.0,172.7,3533504.32
1423,69.0,64.26,8680945.7
1424,92.0,90.0,23490347.12
1425,123.0,92.23,2028106.05
1426,142.0,99.32,1269899.41
1427,163.0,111.08,2370165.1
1428,141.0,105.19,1354693.55
1429,136.0,102.28,2375824.13
1430,155.0,98.47,1222102.57
1431,87.0,71.62,30928980.77
1432,133.0,106.29,1490511.74
1433,172.0,88.26,1119943.77
1434,131.0,102.77,6110061.8
1435,151.0,120.2,1373806.07
1436,142.0,106.23,1480867.1
1437,87.0,65.07,5775773.84
1438,142.0,99.17,935556.94
1439,139.0,103.74,1448129.21
1440,143.0,107.22,2816771.98
1441,52.0,44.29,1194511.84
1442,155.0,90.78,1351258.32
1443,191.0,137.98,4844865.27
1444,69.0,69.0,406968683.0
1445,90.0,79.61,2807567.8
1446,86.0,65.46,5153434.0
1447,162.0,113.99,2046987.72
1448,210.0,166.11,3288455.67
1449,151.0,105.13,2648831.97
1450,158.0,102.18,1163929.36
1451,138.0,112.49,1481645.76
1452,197.0,157.46,3897846.01
1453,177.0,161.51,8027892.57
1454,175.0,155.66,5390418.93
1455,161.0,117.76,1782497.67
1456,134.0,105.25,6407597.12
1457,145.0,112.8,1503564.48
1458,165.0,109.35,1850560.34
1459,150.0,110.51,1379819.08
1460,139.0,93.23,2285420.22
1461,187.0,134.87,5276922.5
1462,216.0,166.0,4428881.6
1463,146.0,127.64,9365348.64
1464,122.0,91.55,2204728.22
1465,149.0,99.18,2330203.68
1466,161.0,101.68,1795035.9
1467,146.0,107.04,1368490.52
1468,144.0,108.4,967302.6
1469,79.0,76.11,9200926.16
1470,145.0,123.78,9005978.8
1471,164.0,106.68,1342570.13
1472,215.0,164.35,3219076.19
1473,147.0,102.92,1345296.84
1474,230.0,168.04,3618061.5
1475,165.0,115.9,1270565.7
1476,158.0,120.25,7312980.26
1477,123.0,99.29,17369361.62
1478,202.0,156.55,3506205.7
1479,134.0,103.32,1502236.69
1480,75.0,67.83,17401197.71
1481,147.0,106.52,1417437.26
1482,144.0,94.07,2864974.75
1483,189.0,140.2,4406037.36
1484,145.0,134.86,9971282.74
1485,97.0,94.76,16752794.44
1486,139.0,105.24,1564361.66
1487,202.0,160.36,3780350.02
1488,138.0,98.85,1423847.43
1489,58.0,58.0,420034991.0
1490,88.0,67.98,3530912.41
1491,168.0,137.33,3504675.71
1492,161.0,123.2,7648313.15
1493,149.0,103.17,1499168.25
1494,180.0,142.88,3634735.6
1495,161.0,127.68,7531294.46
1496,137.0,91.13,1435887.21
1497,144.0,130.15,9179895.54
1498,153.0,128.43,8989559.17
1499,222.0,161.01,4546341.99
1500,146.0,109.53,1335563.7
1501,134.0,94.35,1529787.43
1502,146.0,97.27,1613201.81
1503,137.0,96.57,1511278.08
1504,140.0,130.08,11801420.0
1505,146.0,109.72,1346325.34
1506,72.0,51.34,855545.84
1507,183.0,135.81,5075301.24
1508,143.0,95.47,1481717.15
1509,230.0,169.46,4146438.91
1510,144.0,129.84,9934863.84
1511,138.0,94.48,1657869.03
1512,165.0,148.18,3036290.06
1513,79.0,75.0,30580905.21
1514,133.0,108.3,3174591.61
1515,204.0,144.61,7939061.2
1516,111.0,69.26,1931882.91
1517,149.0,99.04,1527654.83
1518,164.0,122.64,1686280.55
1519,143.0,105.73,1157871.35
1520,142.0,135.28,11047964.44
1521,143.0,101.84,1562556.24
1522,138.0,102.25,3370197.25
1523,114.0,93.14,1693670.1
1524,233.0,168.52,2543022.94
1525,142.0,128.14,10056512.09
1526,185.0,144.78,4973649.78
1527,153.0,133.47,9619573.73
1528,131.0,103.5,2608973.18
1529,139.0,107.65,1314139.98
1530,147.0,136.44,10580505.78
1531,122.0,95.19,1744129.27
1532,134.0,98.48,1525245.77
1533,136.0,126.82,9883102.34
1534,131.0,101.12,4349929.33
1535,156.0,121.11,7910870.35
1536,140.0,129.24,10615125.63
1537,131.0,100.41,938019.82
1538,221.0,163.99,4904250.06
1539,143.0,92.73,1456410.08
1540,143.0,127.67,10405625.5
1541,179.0,127.0,8095605.26
1542,152.0,110.47,4011561.44
1543,162.0,129.2,4013510.28
1544,147.0,98.44,1248144.45
1545,119.0,93.96,2642389.75
1546,123.0,93.05,1682444.16
1547,111.0,87.99,1377802.71
1548,195.0,128.99,2315146.3
1549,147.0,113.32,7457276.29
1550,149.0,112.56,2973869.55
1551,206.0,156.09,2976528.82
1552,182.0,137.06,4952680.15
1553,147.0,105.18,1310050.55
1554,124.0,117.25,4249558.91
1555,132.0,125.77,10047979.91
1556,144.0,135.95,11952205.0
1557,169.0,128.33,8191784.24
1558,125.0,89.79,1628224.78
1559,168.0,133.31,4869791.18
1560,182.0,147.73,4668283.72
1561,100.0,87.95,2937878.34
1562,184.0,119.57,2009027.27
1563,222.0,165.36,4936339.51
1564,143.0,132.98,10581887.14
1565,122.0,93.92,1118468.85
1566,152.0,114.42,2785479.98
1567,160.0,126.9,3405270.89
1568,121.0,91.97,1730905.81
1569,150.0,111.65,3333769.91
1570,131.0,101.55,1239628.73
1571,229.0,156.14,4390640.53
1572,123.0,89.28,1654472.37
1573,161.0,122.18,8153970.11
1574,195.0,145.99,5278937.05
1575,134.0,109.56,1886802.58
1576,140.0,131.24,10695437.17
1577,149.0,113.07,3976224.4
1578,124.0,86.83,3257364.26
1579,208.0,149.94,4127350.69
1580,124.0,93.87,1033587.08
1581,178.0,136.35,4509419.8
1582,133.0,128.75,10251953.84
1583,136.0,123.41,10255833.43
1584,143.0,109.83,741853.87
1585,137.0,101.27,3121871.95
1586,189.0,134.27,4669692.61
1587,136.0,83.34,1495932.82
1588,140.0,96.81,1088829.64
1589,219.0,162.71,3317750.64
1590,122.0,87.23,1512008.17
1591,198.0,127.64,3373737.21
1592,205.0,161.12,3998399.61
1593,144.0,106.01,3304053.86
1594,135.0,127.52,10860197.74
1595,173.0,137.92,3237296.94
1596,197.0,135.13,8455448.7
1597,141.0,104.52,1731084.03
1598,150.0,110.46,3174565.23
1599,194.0,145.39,5139619.37
1600,62.0,44.0,12037757.47
1601,130.0,124.93,10399510.27
1602,143.0,109.24,1853955.42
1603,121.0,90.76,1637440.03
1604,174.0,134.33,4134018.0
1605,128.0,123.54,9979602.76
1606,161.0,125.37,2052404.96
1607,124.0,94.91,1053993.66
1608,181.0,142.87,4518664.34
1609,167.0,147.29,7094806.69
1610,128.0,101.53,1350220.07
1611,129.0,115.8,30788972.07
1612,130.0,114.0,4090238.56
1613,143.0,123.05,2290815.36
1614,150.0,118.09,1905916.62
1615,193.0,152.41,4065653.23
1616,130.0,96.99,1264414.52
1617,146.0,124.95,24427789.53
1618,183.0,141.34,4940525.53
1619,136.0,116.13,2038408.51
1620,226.0,163.65,3020883.99
1621,133.0,127.05,11349992.93
1622,141.0,129.65,10825935.16
1623,136.0,111.61,3083992.43
1624,136.0,120.16,12259073.71
1625,147.0,110.64,968650.44
1626,142.0,111.8,1907127.58
1627,109.0,106.7,46726825.2
1628,149.0,116.09,4451184.61
1629,152.0,105.03,1901492.91
1630,189.0,143.83,5571862.56
1631,213.0,162.39,4219734.16
1632,192.0,139.96,6694202.54
1633,138.0,97.18,1824785.99
1634,156.0,119.08,1223814.7
1635,156.0,122.07,8394116.91
1636,141.0,113.79,2785014.22
1637,176.0,128.02,1758367.83
1638,135.0,128.25,9820797.9
1639,140.0,105.26,1697353.72
1640,129.0,115.29,11238430.81
1641,90.0,81.87,4330818.82
1642,168.0,129.26,4972003.21
1643,161.0,132.91,4075298.34
1644,206.0,155.79,4421319.46
1645,136.0,98.5,2014819.45
1646,172.0,141.52,9866860.92
1647,198.0,158.59,4513625.67
1648,147.0,117.18,1783530.96
1649,199.0,139.86,6164363.45
1650,152.0,107.28,3415630.16
1651,172.0,136.4,5460018.31
1652,158.0,124.77,2085098.51
1653,160.0,132.42,4573849.91
1654,142.0,121.29,2224289.17
1655,120.0,110.74,11073284.3
1656,190.0,142.68,5413650.58
1657,167.0,117.43,2562957.66
1658,128.0,106.44,3018444.82
1659,166.0,136.25,4678426.19
1660,185.0,142.48,5487975.89
1661,178.0,134.0,8683395.07
1662,105.0,80.69,2051327.62
1663,140.0,112.99,2106968.68
1664,238.0,164.39,3088517.5
1665,131.0,124.4,10641796.8
1666,148.0,107.21,1815703.71
1667,248.0,174.45,4245698.63
1668,166.0,141.16,4103862.92
1669,84.0,64.76,5855740.3
1670,153.0,135.58,10005948.15
1671,143.0,136.72,9610372.46
1672,217.0,167.77,4906520.57
1673,132.0,93.77,1558105.84
1674,159.0,116.49,2833430.2
1675,199.0,149.51,3570664.5
1676,84.0,78.2,12051794.08
1677,156.0,125.55,8766678.25
1678,183.0,148.5,5243839.03
1679,112.0,90.29,3016515.39
1680,130.0,90.9,1660522.95
1681,135.0,112.27,2139580.12
1682,189.0,143.51,4607718.75
1683,198.0,161.04,4990911.62
1684,155.0,104.02,1495999.35
1685,147.0,108.23,3463127.37
1686,200.0,137.6,9149776.21
1687,143.0,111.82,2073870.88
1688,124.0,89.51,1698793.69
1689,206.0,148.29,5786997.73
1690,83.0,77.59,8681610.96
1691,197.0,147.49,5722743.98
1692,146.0,102.02,1395652.31
1693,143.0,111.36,3270048.41
1694,130.0,89.27,1729777.45
1695,147.0,107.99,3342022.45
1696,139.0,113.39,1960983.87
1697,184.0,134.39,4742824.68
1698,73.0,56.96,9970427.04
1699,184.0,145.13,5818813.24
1700,150.0,112.77,3621565.79
1701,132.0,101.09,1604517.3
1702,139.0,112.2,2032087.89
1703,221.0,174.41,3890020.02
1704,148.0,94.31,1734035.28
1705,141.0,106.83,3126758.67
1706,95.0,51.48,23376677.81
1707,236.0,169.26,4816042.52
1708,109.0,91.04,3033281.92
1709,136.0,110.74,1656234.19
1710,140.0,113.45,2085809.45
1711,227.0,166.88,4071458.12
1712,95.0,87.3,49264976.0
1713,189.0,145.7,9855489.0
1714,127.0,97.8,3221725.29
1715,145.0,99.62,1862123.04
1716,247.0,169.67,4889010.54
1717,122.0,96.24,3011939.12
1718,140.0,105.09,3013209.12
1719,166.0,109.25,1825235.51
1720,137.0,94.03,2811597.2
1721,197.0,142.28,5501154.54
1722,145.0,97.38,1982326.03
1723,236.0,163.48,3119547.04
1724,130.0,98.1,3101040.55
1725,219.0,145.66,4640528.04
1726,200.0,155.38,5122076.8
1727,136.0,113.74,1769847.64
1728,140.0,116.54,2202047.79
1729,147.0,99.43,3054096.75
1730,174.0,133.38,4611515.32
1731,76.0,59.92,2568220.03
1732,127.0,98.61,2069377.46
1733,152.0,101.15,3177518.56
1734,201.0,149.67,4497104.91
1735,138.0,116.04,2270435.69
